courseId,hole,par,distFt,source
fort-steilacoom-nw-disc-golf-course,14,,276,osm
fort-steilacoom-nw-disc-golf-course,15,,412,osm
fort-steilacoom-nw-disc-golf-course,16,,363,osm
fort-steilacoom-nw-disc-golf-course,17,,400,osm
fort-steilacoom-nw-disc-golf-course,18,,358,osm
wildflower-micro-disc-golf-course,1,2,,osm
wildflower-micro-disc-golf-course,2,3,201,osm
wildflower-micro-disc-golf-course,3,2,91,osm
wildflower-micro-disc-golf-course,4,2,,osm
wildflower-micro-disc-golf-course,5,2,,osm
kiwanis-park-disc-golf-course,1,3,227,osm
kiwanis-park-disc-golf-course,2,3,295,osm
kiwanis-park-disc-golf-course,3,3,294,osm
kiwanis-park-disc-golf-course,4,4,453,osm
kiwanis-park-disc-golf-course,5,3,387,osm
kiwanis-park-disc-golf-course,6,3,308,osm
kiwanis-park-disc-golf-course,7,3,237,osm
kiwanis-park-disc-golf-course,8,3,250,osm
kiwanis-park-disc-golf-course,9,4,507,osm
kiwanis-park-disc-golf-course,10,3,276,osm
kiwanis-park-disc-golf-course,11,4,460,osm
kiwanis-park-disc-golf-course,12,3,217,osm
kiwanis-park-disc-golf-course,13,4,514,osm
kiwanis-park-disc-golf-course,14,3,258,osm
kiwanis-park-disc-golf-course,15,3,258,osm
kiwanis-park-disc-golf-course,16,3,298,osm
kiwanis-park-disc-golf-course,17,3,286,osm
kiwanis-park-disc-golf-course,18,3,338,osm
sunset-lakes-disc-golf-course,1,5,764,osm
sunset-lakes-disc-golf-course,2,4,555,osm
sunset-lakes-disc-golf-course,3,4,490,osm
sunset-lakes-disc-golf-course,4,3,296,osm
sunset-lakes-disc-golf-course,5,4,761,osm
sunset-lakes-disc-golf-course,6,3,360,osm
sunset-lakes-disc-golf-course,7,4,753,osm
sunset-lakes-disc-golf-course,8,3,375,osm
sunset-lakes-disc-golf-course,9,4,463,osm
sunset-lakes-disc-golf-course,10,5,954,osm
sunset-lakes-disc-golf-course,11,3,377,osm
sunset-lakes-disc-golf-course,12,4,862,osm
sunset-lakes-disc-golf-course,13,3,297,osm
sunset-lakes-disc-golf-course,14,3,529,osm
sunset-lakes-disc-golf-course,15,4,435,osm
sunset-lakes-disc-golf-course,16,3,321,osm
sunset-lakes-disc-golf-course,17,4,470,osm
sunset-lakes-disc-golf-course,18,5,943,osm
larpd-disc-golf-course,1,3,275,osm
larpd-disc-golf-course,2,,237,osm
larpd-disc-golf-course,3,,160,osm
larpd-disc-golf-course,4,,322,osm
larpd-disc-golf-course,5,,165,osm
larpd-disc-golf-course,6,,361,osm
larpd-disc-golf-course,7,,240,osm
larpd-disc-golf-course,8,,307,osm
larpd-disc-golf-course,9,,300,osm
roadside-park-disc-golf,1,3,274,osm
roadside-park-disc-golf,2,3,267,osm
roadside-park-disc-golf,3,3,343,osm
roadside-park-disc-golf,4,3,263,osm
roadside-park-disc-golf,5,3,249,osm
roadside-park-disc-golf,6,3,218,osm
roadside-park-disc-golf,7,3,354,osm
roadside-park-disc-golf,8,3,209,osm
roadside-park-disc-golf,9,4,482,osm
langan-municipal-park,1,3,183,osm
langan-municipal-park,2,3,219,osm
langan-municipal-park,3,3,262,osm
langan-municipal-park,4,3,230,osm
langan-municipal-park,5,3,322,osm
langan-municipal-park,6,3,231,osm
langan-municipal-park,7,3,172,osm
langan-municipal-park,8,3,308,osm
langan-municipal-park,9,3,324,osm
langan-municipal-park,10,3,270,osm
langan-municipal-park,11,,218,osm
langan-municipal-park,12,3,242,osm
langan-municipal-park,13,3,205,osm
langan-municipal-park,14,3,231,osm
langan-municipal-park,15,3,264,osm
langan-municipal-park,16,3,226,osm
langan-municipal-park,17,3,215,osm
langan-municipal-park,18,3,190,osm
burns-park,1,3,215,osm
burns-park,2,3,265,osm
burns-park,3,4,568,osm
burns-park,4,3,204,osm
burns-park,5,3,188,osm
burns-park,6,3,229,osm
burns-park,7,3,290,osm
burns-park,8,3,371,osm
burns-park,9,3,315,osm
glenwood-community-church-disc-golf-course,1,3,257,osm
glenwood-community-church-disc-golf-course,2,3,253,osm
glenwood-community-church-disc-golf-course,3,3,288,osm
glenwood-community-church-disc-golf-course,4,3,298,osm
glenwood-community-church-disc-golf-course,5,3,168,osm
glenwood-community-church-disc-golf-course,6,3,473,osm
glenwood-community-church-disc-golf-course,7,3,319,osm
glenwood-community-church-disc-golf-course,8,3,250,osm
glenwood-community-church-disc-golf-course,9,3,252,osm
wills-park,1,3,156,osm
wills-park,2,4,385,osm
wills-park,3,3,295,osm
wills-park,4,3,252,osm
wills-park,5,3,244,osm
wills-park,6,3,314,osm
wills-park,7,3,233,osm
wills-park,8,3,347,osm
wills-park,9,3,229,osm
wills-park,10,3,196,osm
wills-park,11,3,172,osm
wills-park,12,3,327,osm
wills-park,13,3,286,osm
wills-park,14,4,398,osm
wills-park,15,3,246,osm
wills-park,16,3,251,osm
wills-park,17,3,250,osm
wills-park,18,,320,osm
northview-park,1,,109,osm
northview-park,2,,117,osm
northview-park,3,,211,osm
northview-park,4,,247,osm
northview-park,5,,250,osm
northview-park,6,,156,osm
northview-park,7,,221,osm
northview-park,8,,294,osm
northview-park,9,,214,osm
sandra-richardson-park,1,,257,osm
sandra-richardson-park,2,,465,osm
sandra-richardson-park,3,,316,osm
sandra-richardson-park,4,,828,osm
sandra-richardson-park,5,,763,osm
sandra-richardson-park,6,,392,osm
sandra-richardson-park,7,,257,osm
sandra-richardson-park,8,,220,osm
sandra-richardson-park,9,,597,osm
goyne-park-disc-golf-course,1,,241,osm
goyne-park-disc-golf-course,2,,249,osm
goyne-park-disc-golf-course,3,,240,osm
goyne-park-disc-golf-course,4,,215,osm
goyne-park-disc-golf-course,5,,220,osm
goyne-park-disc-golf-course,6,,170,osm
goyne-park-disc-golf-course,7,,302,osm
goyne-park-disc-golf-course,8,,371,osm
goyne-park-disc-golf-course,9,,238,osm
goyne-park-disc-golf-course,10,,249,osm
goyne-park-disc-golf-course,11,,219,osm
goyne-park-disc-golf-course,12,,299,osm
goyne-park-disc-golf-course,13,,363,osm
goyne-park-disc-golf-course,14,,299,osm
goyne-park-disc-golf-course,15,,268,osm
goyne-park-disc-golf-course,16,,373,osm
goyne-park-disc-golf-course,17,,307,osm
goyne-park-disc-golf-course,18,,374,osm
sundance-disc-golf-course,1,,270,osm
sundance-disc-golf-course,2,,242,osm
sundance-disc-golf-course,3,,218,osm
sundance-disc-golf-course,4,,208,osm
sundance-disc-golf-course,5,,198,osm
sundance-disc-golf-course,6,,234,osm
sundance-disc-golf-course,7,,146,osm
sundance-disc-golf-course,8,,197,osm
sundance-disc-golf-course,9,,277,osm
cerbat-cliffs-golf-course,1,4,545,osm
cerbat-cliffs-golf-course,2,3,323,osm
cerbat-cliffs-golf-course,3,3,319,osm
cerbat-cliffs-golf-course,4,3,356,osm
cerbat-cliffs-golf-course,7,4,509,osm
cerbat-cliffs-golf-course,8,3,289,osm
cerbat-cliffs-golf-course,9,3,381,osm
cerbat-cliffs-golf-course,10,3,335,osm
cerbat-cliffs-golf-course,11,3,306,osm
cerbat-cliffs-golf-course,12,4,547,osm
cerbat-cliffs-golf-course,13,3,319,osm
cerbat-cliffs-golf-course,14,3,472,osm
cerbat-cliffs-golf-course,15,3,350,osm
cerbat-cliffs-golf-course,16,3,262,osm
cerbat-cliffs-golf-course,17,3,343,osm
cerbat-cliffs-golf-course,18,3,413,osm
pioneer-park-0,1,3,395,osm
pioneer-park-0,2,3,258,osm
pioneer-park-0,3,3,381,osm
pioneer-park-0,4,3,391,osm
pioneer-park-0,5,3,308,osm
pioneer-park-0,6,3,350,osm
pioneer-park-0,7,3,392,osm
pioneer-park-0,8,3,349,osm
pioneer-park-0,9,3,354,osm
baker-farm,1,,313,osm
baker-farm,2,,346,osm
baker-farm,3,,211,osm
baker-farm,4,,332,osm
baker-farm,5,,305,osm
baker-farm,6,,389,osm
baker-farm,7,,368,osm
baker-farm,8,,180,osm
baker-farm,9,,304,osm
baker-farm,10,,262,osm
baker-farm,11,,921,osm
baker-farm,12,,177,osm
baker-farm,13,,263,osm
baker-farm,14,,410,osm
baker-farm,15,,384,osm
baker-farm,16,,238,osm
baker-farm,17,,339,osm
baker-farm,18,,719,osm
marion-township-park,1,,275,osm
marion-township-park,2,,385,osm
marion-township-park,3,,237,osm
marion-township-park,4,,271,osm
marion-township-park,5,,371,osm
marion-township-park,6,,299,osm
marion-township-park,7,,438,osm
marion-township-park,8,,641,osm
marion-township-park,9,,153,osm
black-rock-disc-golf,1,,625,osm
black-rock-disc-golf,2,,344,osm
black-rock-disc-golf,3,,231,osm
black-rock-disc-golf,4,,323,osm
black-rock-disc-golf,5,,477,osm
black-rock-disc-golf,6,,412,osm
black-rock-disc-golf,7,,151,osm
black-rock-disc-golf,8,,340,osm
black-rock-disc-golf,9,,208,osm
black-rock-disc-golf,10,,267,osm
black-rock-disc-golf,11,,288,osm
black-rock-disc-golf,12,,215,osm
black-rock-disc-golf,13,,313,osm
black-rock-disc-golf,14,,214,osm
black-rock-disc-golf,15,,558,osm
black-rock-disc-golf,16,,386,osm
black-rock-disc-golf,17,,249,osm
black-rock-disc-golf,18,,852,osm
highland-springs-reservoir,1,,152,osm
highland-springs-reservoir,2,,182,osm
highland-springs-reservoir,3,,147,osm
highland-springs-reservoir,4,,148,osm
highland-springs-reservoir,5,,224,osm
highland-springs-reservoir,6,,292,osm
highland-springs-reservoir,7,,110,osm
highland-springs-reservoir,8,,96,osm
highland-springs-reservoir,9,,108,osm
highland-springs-reservoir,10,,204,osm
highland-springs-reservoir,11,,165,osm
highland-springs-reservoir,13,,202,osm
highland-springs-reservoir,14,,261,osm
highland-springs-reservoir,15,,221,osm
highland-springs-reservoir,16,,159,osm
highland-springs-reservoir,17,,208,osm
highland-springs-reservoir,18,,215,osm
buckingham-golf-course,1,,533,osm
buckingham-golf-course,2,,227,osm
buckingham-golf-course,3,,335,osm
buckingham-golf-course,4,,444,osm
buckingham-golf-course,5,,195,osm
buckingham-golf-course,6,,304,osm
buckingham-golf-course,7,,754,osm
buckingham-golf-course,8,,561,osm
buckingham-golf-course,9,,369,osm
buckingham-golf-course,10,,373,osm
buckingham-golf-course,11,,278,osm
buckingham-golf-course,12,,397,osm
buckingham-golf-course,13,,1236,osm
buckingham-golf-course,14,,647,osm
buckingham-golf-course,15,,463,osm
buckingham-golf-course,16,,549,osm
buckingham-golf-course,17,,391,osm
buckingham-golf-course,18,,686,osm
holmes-park,1,3,242,osm
holmes-park,2,3,165,osm
holmes-park,3,3,263,osm
holmes-park,4,3,333,osm
holmes-park,5,3,144,osm
holmes-park,6,3,204,osm
holmes-park,7,3,248,osm
holmes-park,8,3,235,osm
holmes-park,9,3,234,osm
cascade-township-park,1,3,304,osm
cascade-township-park,2,3,268,osm
cascade-township-park,3,3,333,osm
cascade-township-park,4,3,404,osm
cascade-township-park,5,3,159,osm
cascade-township-park,6,3,321,osm
cascade-township-park,7,3,348,osm
cascade-township-park,8,3,331,osm
cascade-township-park,9,3,215,osm
cascade-township-park,10,3,288,osm
cascade-township-park,11,3,223,osm
cascade-township-park,12,3,190,osm
cascade-township-park,13,3,196,osm
cascade-township-park,14,3,293,osm
cascade-township-park,15,3,117,osm
cascade-township-park,16,3,157,osm
cascade-township-park,17,3,200,osm
cascade-township-park,18,3,221,osm
payson-canyon-disc-golf-course,1,,141,osm
payson-canyon-disc-golf-course,2,,101,osm
payson-canyon-disc-golf-course,3,,139,osm
payson-canyon-disc-golf-course,4,,120,osm
payson-canyon-disc-golf-course,5,,144,osm
payson-canyon-disc-golf-course,6,,155,osm
payson-canyon-disc-golf-course,7,,321,osm
payson-canyon-disc-golf-course,8,,115,osm
payson-canyon-disc-golf-course,9,,233,osm
payson-canyon-disc-golf-course,10,,204,osm
payson-canyon-disc-golf-course,11,,167,osm
payson-canyon-disc-golf-course,12,,166,osm
payson-canyon-disc-golf-course,13,,274,osm
payson-canyon-disc-golf-course,14,,,osm
payson-canyon-disc-golf-course,15,,118,osm
payson-canyon-disc-golf-course,16,,152,osm
payson-canyon-disc-golf-course,17,,211,osm
payson-canyon-disc-golf-course,18,,225,osm
hideaway-park,1,3,272,osm
hideaway-park,2,3,229,osm
hideaway-park,3,3,273,osm
hideaway-park,4,3,280,osm
hideaway-park,5,3,266,osm
hideaway-park,6,3,244,osm
hideaway-park,7,3,359,osm
hideaway-park,8,3,261,osm
hideaway-park,9,3,303,osm
hideaway-park,10,3,230,osm
hideaway-park,11,3,257,osm
hideaway-park,12,3,260,osm
hideaway-park,13,3,282,osm
hideaway-park,14,3,188,osm
hideaway-park,15,3,160,osm
hideaway-park,16,3,211,osm
hideaway-park,17,3,441,osm
hideaway-park,18,,358,osm
spassland-disc-golf-course,1,,222,osm
spassland-disc-golf-course,2,,203,osm
spassland-disc-golf-course,3,,208,osm
spassland-disc-golf-course,4,,159,osm
spassland-disc-golf-course,5,,220,osm
spassland-disc-golf-course,6,,236,osm
spassland-disc-golf-course,7,,246,osm
spassland-disc-golf-course,8,,196,osm
spassland-disc-golf-course,9,,242,osm
fort-washington-state-park-dgc,1,,185,osm
fort-washington-state-park-dgc,2,,356,osm
fort-washington-state-park-dgc,3,,397,osm
fort-washington-state-park-dgc,4,,555,osm
fort-washington-state-park-dgc,5,,362,osm
fort-washington-state-park-dgc,6,,517,osm
fort-washington-state-park-dgc,7,,391,osm
fort-washington-state-park-dgc,8,,381,osm
fort-washington-state-park-dgc,9,,346,osm
fort-washington-state-park-dgc,10,,540,osm
fort-washington-state-park-dgc,11,,330,osm
fort-washington-state-park-dgc,12,,233,osm
fort-washington-state-park-dgc,13,,490,osm
fort-washington-state-park-dgc,14,,281,osm
fort-washington-state-park-dgc,15,,307,osm
fort-washington-state-park-dgc,16,,312,osm
fort-washington-state-park-dgc,17,,381,osm
fort-washington-state-park-dgc,18,,368,osm
deerfield-community-park-0,1,,151,osm
deerfield-community-park-0,2,,117,osm
deerfield-community-park-0,3,,180,osm
deerfield-community-park-0,4,,100,osm
deerfield-community-park-0,5,,124,osm
deerfield-community-park-0,6,,174,osm
deerfield-community-park-0,7,,114,osm
deerfield-community-park-0,8,,175,osm
deerfield-community-park-0,9,,132,osm
central-park-disc-golf-course-2,1,3,308,osm
central-park-disc-golf-course-2,2,3,260,osm
central-park-disc-golf-course-2,3,3,278,osm
central-park-disc-golf-course-2,4,3,303,osm
central-park-disc-golf-course-2,5,3,276,osm
central-park-disc-golf-course-2,6,3,280,osm
central-park-disc-golf-course-2,7,3,364,osm
central-park-disc-golf-course-2,8,3,262,osm
central-park-disc-golf-course-2,9,3,310,osm
central-park-disc-golf-course-2,10,3,412,osm
central-park-disc-golf-course-2,11,3,277,osm
central-park-disc-golf-course-2,12,3,334,osm
central-park-disc-golf-course-2,13,3,271,osm
central-park-disc-golf-course-2,14,3,372,osm
central-park-disc-golf-course-2,15,3,375,osm
central-park-disc-golf-course-2,16,3,477,osm
central-park-disc-golf-course-2,17,3,323,osm
central-park-disc-golf-course-2,18,3,308,osm
park-circle-disc-golf-course,1,3,321,osm
park-circle-disc-golf-course,2,3,214,osm
park-circle-disc-golf-course,3,3,244,osm
park-circle-disc-golf-course,4,3,372,osm
park-circle-disc-golf-course,5,3,211,osm
park-circle-disc-golf-course,6,3,218,osm
park-circle-disc-golf-course,7,3,292,osm
park-circle-disc-golf-course,8,3,316,osm
park-circle-disc-golf-course,9,3,253,osm
park-circle-disc-golf-course,10,3,298,osm
park-circle-disc-golf-course,11,3,326,osm
park-circle-disc-golf-course,12,3,255,osm
park-circle-disc-golf-course,13,3,244,osm
park-circle-disc-golf-course,14,3,227,osm
park-circle-disc-golf-course,15,3,248,osm
park-circle-disc-golf-course,16,3,366,osm
park-circle-disc-golf-course,17,3,234,osm
park-circle-disc-golf-course,18,3,340,osm
four-poles,1,3,268,osm
four-poles,2,3,283,osm
four-poles,3,3,188,osm
four-poles,4,3,263,osm
four-poles,5,3,265,osm
four-poles,6,3,199,osm
four-poles,7,3,227,osm
four-poles,8,3,176,osm
four-poles,9,3,242,osm
minooka-disc-golf-course,1,3,193,osm
minooka-disc-golf-course,2,3,127,osm
minooka-disc-golf-course,3,3,191,osm
minooka-disc-golf-course,4,4,263,osm
minooka-disc-golf-course,5,3,168,osm
minooka-disc-golf-course,6,3,189,osm
north-bingham-county-park,1,3,268,osm
north-bingham-county-park,2,5,346,osm
north-bingham-county-park,3,3,347,osm
north-bingham-county-park,4,3,254,osm
north-bingham-county-park,5,4,290,osm
north-bingham-county-park,6,5,497,osm
north-bingham-county-park,7,3,303,osm
north-bingham-county-park,8,5,406,osm
north-bingham-county-park,9,3,279,osm
rampart-disc-golf-course,1,3,222,osm
rampart-disc-golf-course,2,3,249,osm
rampart-disc-golf-course,3,3,331,osm
rampart-disc-golf-course,4,3,267,osm
rampart-disc-golf-course,5,4,625,osm
rampart-disc-golf-course,6,3,300,osm
rampart-disc-golf-course,7,3,309,osm
rampart-disc-golf-course,8,3,245,osm
rampart-disc-golf-course,9,3,352,osm
rampart-disc-golf-course,10,3,183,osm
rampart-disc-golf-course,11,3,317,osm
rampart-disc-golf-course,12,3,345,osm
rampart-disc-golf-course,13,3,254,osm
rampart-disc-golf-course,14,4,457,osm
rampart-disc-golf-course,15,3,331,osm
rampart-disc-golf-course,16,3,301,osm
rampart-disc-golf-course,17,4,466,osm
rampart-disc-golf-course,18,3,231,osm
vista-hills-park,1,3,144,osm
vista-hills-park,2,4,218,osm
vista-hills-park,3,5,353,osm
vista-hills-park,4,,264,osm
vista-hills-park,5,3,218,osm
vista-hills-park,8,3,196,osm
vista-hills-park,9,4,307,osm
central-park-disc-golf-course-0,1,3,301,osm
central-park-disc-golf-course-0,2,3,155,osm
central-park-disc-golf-course-0,3,3,155,osm
central-park-disc-golf-course-0,4,3,182,osm
central-park-disc-golf-course-0,5,3,224,osm
central-park-disc-golf-course-0,6,3,280,osm
central-park-disc-golf-course-0,7,3,231,osm
central-park-disc-golf-course-0,8,3,208,osm
central-park-disc-golf-course-0,9,3,219,osm
central-park-disc-golf-course-0,10,3,284,osm
central-park-disc-golf-course-0,11,3,315,osm
central-park-disc-golf-course-0,12,3,149,osm
central-park-disc-golf-course-0,13,3,162,osm
central-park-disc-golf-course-0,14,3,248,osm
central-park-disc-golf-course-0,15,3,123,osm
central-park-disc-golf-course-0,16,3,164,osm
central-park-disc-golf-course-0,17,3,333,osm
central-park-disc-golf-course-0,18,3,221,osm
north-shore-channel-trail,1,,225,osm
north-shore-channel-trail,2,,261,osm
north-shore-channel-trail,3,,188,osm
north-shore-channel-trail,4,,122,osm
north-shore-channel-trail,5,,195,osm
north-shore-channel-trail,6,,263,osm
north-shore-channel-trail,7,,386,osm
north-shore-channel-trail,8,,215,osm
north-shore-channel-trail,9,,210,osm
woodland-mound-park,1,4,230,osm
woodland-mound-park,2,4,182,osm
woodland-mound-park,3,4,191,osm
woodland-mound-park,4,5,331,osm
woodland-mound-park,5,4,315,osm
woodland-mound-park,6,3,217,osm
woodland-mound-park,7,4,288,osm
woodland-mound-park,8,4,228,osm
woodland-mound-park,9,3,153,osm
woodland-mound-park,10,4,149,osm
woodland-mound-park,11,4,130,osm
woodland-mound-park,12,4,138,osm
woodland-mound-park,13,5,276,osm
woodland-mound-park,14,3,116,osm
woodland-mound-park,15,3,125,osm
woodland-mound-park,16,4,195,osm
woodland-mound-park,17,4,153,osm
woodland-mound-park,18,4,215,osm
brahan-springs-park,1,,412,osm
brahan-springs-park,2,,356,osm
brahan-springs-park,3,,264,osm
brahan-springs-park,4,,199,osm
brahan-springs-park,5,,256,osm
brahan-springs-park,6,,232,osm
brahan-springs-park,7,,263,osm
brahan-springs-park,8,,275,osm
brahan-springs-park,9,,241,osm
brahan-springs-park,10,,260,osm
brahan-springs-park,11,,301,osm
brahan-springs-park,12,,186,osm
brahan-springs-park,13,,217,osm
brahan-springs-park,14,,268,osm
brahan-springs-park,15,,237,osm
brahan-springs-park,16,,238,osm
brahan-springs-park,17,,296,osm
brahan-springs-park,18,,209,osm
veterans-park-0,1,,580,osm
veterans-park-0,2,,311,osm
veterans-park-0,3,,474,osm
veterans-park-0,4,,246,osm
veterans-park-0,5,,352,osm
veterans-park-0,6,,284,osm
veterans-park-0,7,,325,osm
veterans-park-0,8,,396,osm
veterans-park-0,9,,243,osm
veterans-park-0,10,,330,osm
veterans-park-0,11,,306,osm
veterans-park-0,12,,569,osm
veterans-park-0,13,,379,osm
veterans-park-0,14,,474,osm
veterans-park-0,15,,211,osm
veterans-park-0,16,,243,osm
veterans-park-0,17,,331,osm
veterans-park-0,18,,346,osm
dodds-park-dgc,1,3,364,osm
dodds-park-dgc,2,3,418,osm
dodds-park-dgc,3,3,408,osm
dodds-park-dgc,4,3,301,osm
dodds-park-dgc,5,3,352,osm
dodds-park-dgc,6,3,295,osm
dodds-park-dgc,7,3,260,osm
dodds-park-dgc,8,3,295,osm
dodds-park-dgc,9,3,302,osm
dodds-park-dgc,10,3,375,osm
dodds-park-dgc,11,3,196,osm
dodds-park-dgc,12,4,502,osm
dodds-park-dgc,13,3,260,osm
dodds-park-dgc,14,3,382,osm
dodds-park-dgc,15,3,328,osm
dodds-park-dgc,16,,291,osm
dodds-park-dgc,17,3,290,osm
dodds-park-dgc,18,3,328,osm
pomolita,1,,226,osm
pomolita,2,,211,osm
pomolita,3,,542,osm
pomolita,4,,281,osm
pomolita,5,,280,osm
pomolita,6,,223,osm
pomolita,7,,387,osm
pomolita,8,,229,osm
pomolita,9,,187,osm
area-51,1,3,350,osm
area-51,2,3,171,osm
area-51,3,3,248,osm
area-51,4,3,383,osm
area-51,5,3,227,osm
area-51,6,3,226,osm
area-51,7,3,289,osm
area-51,8,3,287,osm
area-51,9,3,344,osm
area-51,10,3,254,osm
area-51,11,3,431,osm
area-51,12,3,250,osm
area-51,13,3,277,osm
area-51,14,3,262,osm
area-51,15,3,242,osm
area-51,16,3,406,osm
area-51,17,3,454,osm
area-51,18,3,468,osm
clark-park,1,3,252,osm
clark-park,2,3,268,osm
clark-park,3,4,238,osm
clark-park,4,4,343,osm
clark-park,5,3,297,osm
clark-park,6,3,244,osm
clark-park,7,3,272,osm
clark-park,8,3,241,osm
clark-park,9,3,216,osm
